INFO - 2025-02-19 23:03:36,461 - Collected log file Hadoop_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file BGL_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file Thunderbird_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file Zookeeper_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file HPC_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file OpenSSH_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file HDFS_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file Apache_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file Spark_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file Linux_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected log file OpenStack_2k.log
INFO - 2025-02-19 23:03:36,462 - Collected 11 log files
INFO - 2025-02-19 23:03:36,466 - Last line read found for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:36,474 - Updated last line read for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:36,474 - Inserted 0 lines of ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:36,478 - Last line read found for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:36,486 - Updated last line read for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:36,486 - Inserted 0 lines of ../log/BGL_2k.log
INFO - 2025-02-19 23:03:36,490 - Last line read found for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:36,494 - Updated last line read for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:36,494 - Inserted 0 lines of ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:36,496 - Last line read found for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:36,500 - Updated last line read for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:36,500 - Inserted 0 lines of ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:36,504 - Last line read found for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:36,507 - Updated last line read for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:36,507 - Inserted 0 lines of ../log/HPC_2k.log
INFO - 2025-02-19 23:03:36,509 - Last line read found for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:36,513 - Updated last line read for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:36,513 - Inserted 0 lines of ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:36,515 - Last line read found for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:36,518 - Updated last line read for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:36,518 - Inserted 0 lines of ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:36,523 - Last line read found for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:36,526 - Updated last line read for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:36,526 - Inserted 0 lines of ../log/Apache_2k.log
INFO - 2025-02-19 23:03:36,530 - Last line read found for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:36,535 - Updated last line read for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:36,535 - Inserted 0 lines of ../log/Spark_2k.log
INFO - 2025-02-19 23:03:36,537 - Last line read found for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:36,540 - Updated last line read for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:36,541 - Inserted 0 lines of ../log/Linux_2k.log
INFO - 2025-02-19 23:03:36,542 - Last line read found for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:36,547 - Updated last line read for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:36,547 - Inserted 0 lines of ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:41,152 - Connected to Elasticsearch
INFO - 2025-02-19 23:03:41,152 - Collected log file Hadoop_2k.log
INFO - 2025-02-19 23:03:41,152 - Collected log file BGL_2k.log
INFO - 2025-02-19 23:03:41,152 - Collected log file Thunderbird_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file Zookeeper_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file HPC_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file OpenSSH_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file HDFS_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file Apache_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file Spark_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file Linux_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected log file OpenStack_2k.log
INFO - 2025-02-19 23:03:41,153 - Collected 11 log files
INFO - 2025-02-19 23:03:41,162 - Last line read found for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:41,201 - Updated last line read for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:41,201 - Inserted 0 lines of ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:41,203 - Last line read found for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:41,208 - Updated last line read for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:41,208 - Inserted 0 lines of ../log/BGL_2k.log
INFO - 2025-02-19 23:03:41,210 - Last line read found for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:41,213 - Updated last line read for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:41,213 - Inserted 0 lines of ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:41,215 - Last line read found for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:41,218 - Updated last line read for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:41,219 - Inserted 0 lines of ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:41,220 - Last line read found for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:41,224 - Updated last line read for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:41,224 - Inserted 0 lines of ../log/HPC_2k.log
INFO - 2025-02-19 23:03:41,226 - Last line read found for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:41,229 - Updated last line read for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:41,229 - Inserted 0 lines of ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:41,231 - Last line read found for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:41,234 - Updated last line read for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:41,234 - Inserted 0 lines of ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:41,235 - Last line read found for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:41,239 - Updated last line read for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:41,239 - Inserted 0 lines of ../log/Apache_2k.log
INFO - 2025-02-19 23:03:41,241 - Last line read found for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:41,244 - Updated last line read for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:41,244 - Inserted 0 lines of ../log/Spark_2k.log
INFO - 2025-02-19 23:03:41,245 - Last line read found for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:41,248 - Updated last line read for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:41,248 - Inserted 0 lines of ../log/Linux_2k.log
INFO - 2025-02-19 23:03:41,250 - Last line read found for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:41,253 - Updated last line read for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:41,253 - Inserted 0 lines of ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:43,017 - Connected to Elasticsearch
INFO - 2025-02-19 23:03:43,017 - Collected log file Hadoop_2k.log
INFO - 2025-02-19 23:03:43,017 - Collected log file BGL_2k.log
INFO - 2025-02-19 23:03:43,017 - Collected log file Thunderbird_2k.log
INFO - 2025-02-19 23:03:43,017 - Collected log file Zookeeper_2k.log
INFO - 2025-02-19 23:03:43,017 - Collected log file HPC_2k.log
INFO - 2025-02-19 23:03:43,017 - Collected log file OpenSSH_2k.log
INFO - 2025-02-19 23:03:43,018 - Collected log file HDFS_2k.log
INFO - 2025-02-19 23:03:43,018 - Collected log file Apache_2k.log
INFO - 2025-02-19 23:03:43,018 - Collected log file Spark_2k.log
INFO - 2025-02-19 23:03:43,018 - Collected log file Linux_2k.log
INFO - 2025-02-19 23:03:43,018 - Collected log file OpenStack_2k.log
INFO - 2025-02-19 23:03:43,018 - Collected 11 log files
INFO - 2025-02-19 23:03:43,029 - Last line read found for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:43,038 - Updated last line read for log file ../log/Hadoop_2k.log
